,record_id,job_position,leave_year,leave_reason,cf_to_public_sector,cf_to_private_sector,cf_health,cf_family,cf_dept_dissatisfaction,cf_job_dissatisfaction,cf_interpersonal_conflict,cf_other,institute_recognition,institute_job_security,dept_workload,dept_work_life_balance,dept_work_environment,gender,age,job_status,service_years
31,32,Teacher,2012,Age Retirement,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,51-55,Secondary,34.0
32,33,Head of Curriculum/Head of Special Education,2012,Age Retirement,False,False,True,False,False,False,True,False,False,False,False,True,False,Male,56-60,,20.0
33,34,Teacher,2012,Resignation-Other reasons,False,False,False,False,False,False,True,False,True,False,False,False,False,Male,36-40,Secondary,9.0
34,35,Cleaner,2012,Resignation-Other reasons,False,False,False,False,False,False,False,False,False,False,False,True,False,Male,61 or older,,3.0
35,36,Teacher,2012,Ill Health Retirement,False,False,True,False,True,False,False,False,False,False,False,False,False,Female,51-55,Special Education,12.0
36,37,Schools Officer,2012,Age Retirement,False,False,False,False,False,False,False,True,False,False,False,False,False,Male,61 or older,,15.0
37,38,Teacher Aide,2012,Resignation-Other reasons,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,21-25,,1.0
38,39,Teacher Aide,2012,Other,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,51-55,,14.0
39,40,Teacher,2012,Resignation-Move overseas/interstate,False,False,False,False,False,True,False,False,True,False,False,True,False,Female,21-25,,
40,41,Teacher,2012,Resignation-Other employer,True,False,False,False,False,False,False,False,False,False,False,False,False,Male,56-60,Primary,32.0
41,42,Head of Curriculum/Head of Special Education,2012,Resignation-Other reasons,False,False,False,False,False,False,True,False,False,False,False,True,False,Female,51-55,,18.0
42,43,Cleaner,2012,Resignation-Move overseas/interstate,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,41-45,,1.0
43,44,Teacher,2012,Resignation-Other reasons,False,False,False,False,False,True,False,False,False,False,True,True,False,Male,51-55,Primary,36.0
44,45,Teacher,2012,Age Retirement,False,True,False,False,True,False,False,False,False,False,True,False,False,Female,51-55,Primary,21.0
45,46,Teacher,2012,Voluntary Early Retirement (VER),False,False,True,False,False,False,False,False,False,False,True,True,False,Female,46-50,Primary,11.0
46,47,Cleaner,2012,Voluntary Early Retirement (VER),False,False,False,False,False,False,False,True,False,False,False,False,False,Male,56-60,,4.0
47,48,Teacher,2012,Age Retirement,False,False,False,False,False,False,False,False,False,False,False,True,False,Female,56-60,Secondary,19.0
48,49,Cleaner,2012,Resignation-Move overseas/interstate,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,21-25,,2.0
49,50,Teacher,2012,Age Retirement,False,False,False,False,False,False,False,False,False,False,False,True,False,Female,61 or older,Primary,5.0
50,51,Cleaner,2012,Resignation-Move overseas/interstate,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,21-25,,2.0
51,52,Cleaner,2012,Resignation-Other reasons,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,61 or older,,19.0
52,53,Teacher,2012,Other,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,61 or older,Secondary,29.0
53,54,Teacher Aide,2012,Ill Health Retirement,False,False,True,False,False,False,False,False,False,False,False,False,False,Female,56-60,,
54,55,Teacher,2012,Age Retirement,False,False,True,False,False,True,False,False,True,False,False,False,False,Female,56-60,Special Education,4.0
55,56,Teacher Aide,2012,Resignation-Other employer,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,26-30,,4.0
56,57,Teacher Aide,2012,Age Retirement,False,False,False,False,False,True,False,False,False,False,False,True,False,Female,61 or older,,22.0
57,58,Teacher,2012,Resignation-Other employer,False,True,False,False,False,False,False,False,False,False,False,False,False,Male,46-50,Secondary,0.0
58,59,Teacher,2012,Ill Health Retirement,False,False,True,False,False,True,False,False,False,False,True,False,False,Female,51-55,Primary,0.0
59,60,Teacher,2012,Age Retirement,False,False,False,False,False,False,False,True,False,False,False,False,False,,61 or older,Primary,
60,61,Teacher,2012,Age Retirement,False,False,False,False,False,False,False,False,False,False,False,True,False,Male,46-50,Primary,25.0
61,62,Schools Officer,2012,Resignation-Other reasons,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,31-35,,1.0
62,63,Teacher Aide,2012,Age Retirement,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,61 or older,,22.0
63,64,Schools Officer,2012,Ill Health Retirement,False,False,True,False,False,False,False,False,False,False,True,False,True,Male,56-60,,23.0
64,65,Teacher,2012,Age Retirement,False,False,False,False,False,True,False,False,False,False,True,False,False,Male,61 or older,Primary,27.0
65,66,Head of Curriculum/Head of Special Education,2012,Age Retirement,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,61 or older,,27.0
66,67,Teacher,2012,Other,False,False,False,False,False,False,False,False,False,False,False,True,False,Male,61 or older,Secondary,5.0
67,68,Teacher Aide,2012,Other,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,26-30,,
68,69,Teacher,2012,Age Retirement,False,False,False,False,False,True,False,False,True,False,False,False,False,,61 or older,Primary,6.0
69,70,Public Servant,2012,Resignation-Other reasons,False,False,False,False,False,True,False,False,False,False,False,False,False,Female,36-40,AO5-AO7,
70,71,Teacher,2012,Age Retirement,False,False,False,False,False,False,False,False,False,False,True,False,True,Female,56-60,Secondary,37.0
71,72,Teacher Aide,2012,Resignation-Other reasons,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,36-40,,1.0
72,73,Head of Curriculum/Head of Special Education,2012,Age Retirement,False,False,False,True,False,False,False,False,False,False,False,True,False,Female,56-60,,
73,74,Public Servant,2012,Contract Expired,False,False,False,False,False,False,False,True,False,False,False,False,False,Male,26-30,AO5-AO7,1.0
74,75,Teacher,2012,Age Retirement,False,False,False,False,True,False,False,False,False,False,False,True,False,Female,56-60,Primary,37.0
75,76,Public Servant,2012,Contract Expired,False,False,False,False,False,False,False,True,False,False,False,False,False,Male,26-30,A01-A04,0.0
76,77,Teacher,2012,Ill Health Retirement,False,False,True,False,False,False,False,False,False,False,False,False,False,Female,56-60,Primary,2.0
77,78,Public Servant,2012,Termination,False,False,False,False,False,False,False,True,False,False,False,False,False,Male,51-55,AO5-AO7,5.0
78,79,Public Servant,2012,Contract Expired,False,False,False,False,False,False,False,True,False,False,False,False,False,Male,21-25,AO5-AO7,0.0
79,80,Public Servant,2012,Termination,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,26-30,AO5-AO7,1.0
80,81,Public Servant,2012,Contract Expired,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,61 or older,AO5-AO7,8.0
81,82,Technical Officer,2012,Contract Expired,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,21-25,,1.0
82,83,Deputy Principal,2012,Voluntary Early Retirement (VER),False,False,False,False,False,True,True,False,True,False,False,False,False,Female,51-55,,2.0
83,84,Public Servant,2012,Contract Expired,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,41-45,A01-A04,0.0
84,85,Public Servant,2012,Termination,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,56-60,AO5-AO7,2.0
85,86,School Principal,2012,Age Retirement,False,False,False,False,True,False,False,False,True,False,True,False,False,Male,56-60,,37.0
86,87,Public Servant,2012,Termination,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,56-60,A01-A04,1.0
87,88,Teacher,2012,Resignation-Move overseas/interstate,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,26-30,Secondary,5.0
88,89,Public Servant,2012,Termination,False,False,False,False,False,False,False,True,False,False,False,False,False,Male,46-50,AO5-AO7,1.0
89,90,Teacher,2013,Age Retirement,False,False,True,False,False,False,False,False,False,False,False,True,False,Female,56-60,Primary,38.0
90,91,Teacher Aide,2012,Resignation-Other employer,True,False,False,False,False,False,False,False,False,False,False,False,False,Female,41-45,,26.0
91,92,Teacher,2012,Age Retirement,False,False,True,False,False,False,False,False,False,False,False,True,False,Male,56-60,Primary,34.0
92,93,Head of Curriculum/Head of Special Education,2012,Age Retirement,False,False,False,False,False,False,False,False,False,False,False,True,False,Female,56-60,,4.0
93,94,Teacher,2012,Resignation-Move overseas/interstate,False,False,False,False,False,True,False,False,True,False,False,True,False,Female,41-45,Secondary,10.0
94,95,Teacher,2012,Voluntary Early Retirement (VER),False,False,False,False,False,False,False,False,False,False,True,True,False,Female,51-55,Primary,36.0
95,96,Teacher,2012,Age Retirement,False,False,False,False,True,True,False,False,False,False,False,False,False,Male,51-55,Primary,4.0
96,97,Teacher,2012,Age Retirement,False,False,False,False,False,False,False,False,False,False,False,True,False,Male,56-60,Primary,4.0
97,98,,2012,Age Retirement,False,False,False,False,False,False,False,True,False,False,False,False,False,Male,56-60,,16.0
98,99,Schools Officer,2012,Age Retirement,False,False,False,False,False,False,False,False,False,False,True,False,False,Male,61 or older,,8.0
99,100,Teacher,2012,Resignation-Move overseas/interstate,False,False,False,True,False,False,False,False,False,False,False,True,False,Male,31-35,Secondary,1.0
100,101,Teacher Aide,2012,Resignation-Other reasons,False,False,False,False,True,True,False,False,False,False,False,True,False,Female,36-40,,4.0
101,102,Teacher,2012,Age Retirement,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,51-55,Primary,11.0
102,103,Teacher,2012,Resignation-Other reasons,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,51-55,Primary,5.0
103,104,,2012,Resignation-Other reasons,False,False,False,False,True,True,False,False,True,False,False,False,False,Female,51-55,,4.0
104,105,Cleaner,2012,Age Retirement,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,61 or older,,33.0
105,106,Teacher Aide,2012,Age Retirement,False,False,False,False,False,True,False,False,False,False,False,True,False,Female,56-60,,12.0
106,107,Teacher Aide,2012,Resignation-Other reasons,False,False,False,False,False,False,False,False,False,True,False,True,False,Female,46-50,,
107,108,Teacher,2012,Ill Health Retirement,False,False,True,False,False,False,False,False,False,False,False,True,False,Female,56-60,Special Education,10.0
108,109,Technical Officer,2012,Resignation-Other reasons,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,31-35,,3.0
109,110,Public Servant,2012,Age Retirement,False,False,False,False,False,False,False,False,False,False,False,True,False,Female,61 or older,A01-A04,
110,111,Teacher,2012,Ill Health Retirement,False,False,True,False,False,True,False,False,False,False,False,True,False,Female,61 or older,Primary,16.0
111,112,Teacher,2012,Resignation-Other reasons,True,False,False,False,False,False,False,False,False,False,False,False,False,Female,26-30,Special Education,8.0
112,113,Cleaner,2012,Resignation-Other reasons,False,False,False,False,False,False,False,False,False,False,False,False,True,Female,56-60,,5.0
113,114,Schools Officer,2012,Age Retirement,False,False,False,False,False,False,False,True,False,False,False,False,False,Male,56-60,,3.0
114,115,Guidance Officer,2012,Resignation-Move overseas/interstate,False,False,False,False,True,False,False,False,False,False,False,False,False,Female,41-45,,8.0
115,116,Teacher,2012,Age Retirement,False,False,False,False,False,False,False,False,False,False,False,True,False,Female,56-60,Secondary,
116,117,,2012,Resignation-Other reasons,False,False,False,False,True,False,True,False,True,False,False,False,False,Male,56-60,,36.0
117,118,Teacher Aide,2012,Ill Health Retirement,False,False,False,False,False,True,False,False,False,False,False,False,False,Female,56-60,,26.0
118,119,Teacher,2012,Resignation-Other employer,True,False,False,False,False,False,False,False,False,False,True,True,False,Female,46-50,Secondary,2.0
119,120,Public Servant,2012,Contract Expired,False,False,False,False,False,False,False,True,False,False,False,False,False,Male,31-35,AO5-AO7,1.0
120,121,Public Servant,2012,Termination,False,False,False,False,False,True,False,False,True,False,False,False,False,Female,26-30,AO5-AO7,3.0
121,122,Public Servant,2012,Contract Expired,False,False,False,False,False,False,False,True,False,False,False,False,False,Male,31-35,A01-A04,
122,123,Teacher,2012,Age Retirement,False,False,False,False,False,False,False,True,False,False,False,False,False,Male,61 or older,Secondary,33.0
123,124,Schools Officer,2012,Ill Health Retirement,False,False,True,False,False,False,False,False,False,False,False,False,False,,,,
124,125,Public Servant,2012,Resignation-Other employer,False,True,False,False,False,False,False,False,False,False,False,False,True,Female,36-40,A01-A04,0.0
125,126,Cleaner,2012,Age Retirement,False,False,False,False,False,False,False,True,False,False,False,False,False,Male,61 or older,,21.0
126,127,Teacher,2012,Resignation-Other reasons,False,False,False,False,True,True,False,False,False,False,False,False,False,Male,51-55,Secondary,23.0
127,128,Teacher,2013,Age Retirement,False,False,False,False,False,False,False,False,False,False,False,True,False,Female,51-55,Primary,24.0
128,129,Teacher,2012,Age Retirement,False,False,False,False,False,False,False,True,False,False,False,False,False,Male,56-60,,11.0
129,130,Head of Curriculum/Head of Special Education,2012,Voluntary Early Retirement (VER),False,False,False,False,False,False,False,False,False,False,False,True,False,Female,56-60,,16.0
130,131,Public Servant,2012,Resignation-Other employer,True,False,False,False,False,True,False,False,False,True,False,False,False,Male,51-55,AO5-AO7,0.0
131,132,Teacher Aide,2012,Age Retirement,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,61 or older,,20.0
132,133,Cleaner,2012,Resignation-Other reasons,False,False,False,False,False,False,False,False,False,False,False,True,False,Female,41-45,,2.0
133,134,Teacher Aide,2012,Age Retirement,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,61 or older,,
134,135,Business Service Manager,2012,Voluntary Early Retirement (VER),False,True,False,False,False,False,False,False,False,False,True,True,False,Male,46-50,,24.0
135,136,Teacher Aide,2012,Resignation-Other reasons,False,False,False,False,False,False,False,False,False,False,False,True,False,Female,56-60,,18.0
136,137,Head of Curriculum/Head of Special Education,2012,Ill Health Retirement,False,False,True,False,False,False,False,False,False,False,False,False,False,Female,56-60,,
137,138,Teacher,2012,Age Retirement,False,False,False,False,False,False,False,False,False,False,False,True,False,Female,56-60,,11.0
138,139,Teacher Aide,2012,Resignation-Other employer,False,True,False,False,False,False,False,False,False,False,False,False,False,Female,41-45,,7.0
139,140,Teacher,2012,Ill Health Retirement,False,False,True,False,False,False,False,False,False,False,False,False,False,Male,56-60,Secondary,17.0
140,141,Teacher Aide,2012,Resignation-Other employer,False,True,False,False,False,False,False,False,False,False,False,False,False,Female,51-55,,
141,142,Teacher,2012,Age Retirement,False,False,True,False,False,False,False,False,False,False,True,True,False,Male,56-60,Primary,
142,143,Head of Curriculum/Head of Special Education,2012,Ill Health Retirement,False,False,True,False,False,False,False,False,False,False,False,False,False,Female,61 or older,,4.0
143,144,Teacher Aide,2012,Ill Health Retirement,False,False,True,False,False,False,False,False,False,False,False,False,False,Female,61 or older,,
144,145,Teacher,2012,Age Retirement,False,False,False,False,False,False,False,False,False,False,True,False,False,Female,56-60,Primary,30.0
145,146,Cleaner,2012,Resignation-Other reasons,False,False,True,False,False,False,False,False,False,False,False,False,False,Male,61 or older,,5.0
146,147,Teacher,2012,Age Retirement,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,61 or older,Primary,
147,148,Public Servant,2012,Resignation-Other employer,False,True,False,False,False,False,False,False,False,True,False,False,False,Male,26-30,A01-A04,9.0
148,149,Cleaner,2012,Age Retirement,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,61 or older,,15.0
149,150,Public Servant,2012,Other,False,True,False,False,True,True,False,False,False,False,False,False,False,Female,26-30,A01-A04,4.0
150,151,Public Servant,2012,Termination,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,61 or older,A01-A04,3.0
151,152,Guidance Officer,2012,Age Retirement,False,False,False,False,False,True,False,False,False,False,False,False,False,Male,61 or older,,
152,153,Public Servant,2012,Other,False,False,False,False,False,True,False,False,False,True,False,False,False,Female,36-40,AO5-AO7,0.0
153,154,Public Servant,2012,Termination,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,36-40,AO5-AO7,4.0
154,155,Public Servant,2012,Voluntary Early Retirement (VER),False,False,False,False,False,False,False,False,False,True,False,False,False,Male,61 or older,AO5-AO7,7.0
155,156,Public Servant,2012,Voluntary Early Retirement (VER),False,False,False,False,False,True,False,False,False,True,False,False,False,Female,21-25,A01-A04,2.0
156,157,Technical Officer,2012,Other,False,False,False,False,False,False,False,True,False,False,False,False,False,Male,26-30,,2.0
157,158,Public Servant,2012,Other,False,False,False,False,False,False,False,True,False,False,False,False,False,Male,21-25,AO5-AO7,1.0
158,159,Public Servant,2012,Resignation-Other employer,True,False,False,False,False,False,False,False,False,False,False,False,False,Male,21-25,A01-A04,1.0
159,160,Teacher,2012,Age Retirement,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,61 or older,Primary,42.0
160,161,Cleaner,2012,Resignation-Other reasons,False,False,False,False,False,False,False,False,True,False,False,False,False,Female,41-45,,9.0
161,162,Public Servant,2012,Voluntary Early Retirement (VER),False,False,False,False,False,False,False,True,False,False,False,False,False,Female,56-60,AO5-AO7,8.0
162,163,Public Servant,2012,Other,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,36-40,A01-A04,4.0
163,164,Professional Officer,2012,Voluntary Early Retirement (VER),False,False,False,False,False,False,False,True,False,False,False,False,False,Male,61 or older,PO1-PO4,10.0
164,165,Teacher Aide,2012,Resignation-Other employer,False,True,False,False,False,False,False,False,False,False,False,True,False,Female,41-45,,3.0
165,166,Public Servant,2012,Voluntary Early Retirement (VER),False,False,False,False,False,False,False,False,False,True,False,False,False,Male,26-30,AO5-AO7,4.0
166,167,Public Servant,2012,Other,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,46-50,AO5-AO7,7.0
167,168,Public Servant,2012,Other,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,36-40,AO5-AO7,2.0
168,169,Public Servant,2012,Other,False,False,False,False,True,False,False,False,False,False,False,False,False,Female,61 or older,AO5-AO7,4.0
169,170,Teacher,2012,Ill Health Retirement,False,False,True,False,False,False,False,False,False,False,False,False,False,Male,56-60,Secondary,
170,171,Public Servant,2012,Other,False,False,False,False,False,True,True,False,False,False,True,True,False,Female,46-50,AO8 and Above,3.0
171,172,Professional Officer,2012,Voluntary Early Retirement (VER),False,False,False,False,False,True,False,False,True,False,False,False,False,Male,46-50,PO1-PO4,20.0
172,173,Public Servant,2012,Other,False,False,False,False,False,False,False,False,True,False,False,False,False,Female,,A01-A04,4.0
173,174,Public Servant,2012,Other,False,False,False,False,False,False,False,True,False,False,False,False,False,Male,56-60,AO8 and Above,5.0
174,175,Public Servant,2012,Voluntary Early Retirement (VER),False,True,False,False,False,False,False,False,False,False,False,False,False,Female,31-35,A01-A04,5.0
175,176,Public Servant,2012,Voluntary Early Retirement (VER),False,False,False,True,False,False,False,False,False,True,False,False,False,Female,26-30,A01-A04,5.0
176,177,Public Servant,2012,Voluntary Early Retirement (VER),False,True,False,False,False,False,False,False,False,False,False,False,False,,26-30,A01-A04,3.0
177,178,Public Servant,2012,Voluntary Early Retirement (VER),False,False,False,False,False,True,False,False,False,False,False,False,False,Female,26-30,AO5-AO7,0.0
178,179,Public Servant,2012,Voluntary Early Retirement (VER),False,False,False,False,True,False,False,False,False,True,False,False,False,Male,41-45,A01-A04,1.0
179,180,Cleaner,2012,Resignation-Other reasons,False,False,False,False,False,False,False,False,False,False,False,True,False,Female,36-40,,0.0
180,181,Public Servant,2012,Voluntary Early Retirement (VER),False,False,False,False,False,True,False,False,False,False,False,False,False,Female,26-30,AO5-AO7,0.0
181,182,Public Servant,2012,Voluntary Early Retirement (VER),False,False,False,False,False,False,False,False,False,False,False,False,False,Female,31-35,A01-A04,1.0
182,183,Professional Officer,2012,Other,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,51-55,PO1-PO4,2.0
183,184,Cleaner,2012,Resignation-Other reasons,False,False,False,False,False,False,False,False,False,False,False,True,False,Female,61 or older,,14.0
184,185,Public Servant,2012,Other,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,41-45,A01-A04,6.0
185,186,Cleaner,2012,Resignation-Other reasons,False,False,False,True,False,False,False,False,False,False,False,True,False,Female,31-35,,7.0
186,187,Public Servant,2012,Other,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,61 or older,AO5-AO7,5.0
187,188,Public Servant,2012,Voluntary Early Retirement (VER),False,True,False,False,False,False,False,False,False,False,False,False,False,Female,26-30,AO5-AO7,3.0
188,189,Public Servant,2012,Other,False,True,False,False,False,False,False,False,False,False,False,False,False,Female,26-30,AO5-AO7,3.0
189,190,Public Servant,2012,Resignation-Other employer,False,False,False,False,False,False,False,False,False,True,False,True,False,Female,41-45,AO8 and Above,5.0
190,191,Public Servant,2012,Voluntary Early Retirement (VER),False,False,False,False,False,True,False,False,True,False,False,False,False,Female,56-60,AO5-AO7,8.0
191,192,Public Servant,2012,Other,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,56-60,A01-A04,3.0
192,193,Teacher Aide,2012,Resignation-Other reasons,False,False,False,False,False,False,True,False,False,False,False,False,False,Female,46-50,,11.0
193,194,Public Servant,2012,Voluntary Early Retirement (VER),False,False,False,False,False,False,False,True,False,False,False,False,False,Male,31-35,AO8 and Above,0.0
194,195,Teacher,2013,Age Retirement,False,False,False,True,False,False,False,False,False,False,True,True,False,Female,61 or older,Primary,29.0
195,196,Technical Officer,2012,Resignation-Other employer,True,False,False,False,False,False,False,False,False,False,False,False,False,Female,46-50,,2.0
196,197,Teacher Aide,2012,Resignation-Other reasons,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,46-50,,
197,198,Public Servant,2012,Resignation-Other employer,False,False,False,False,False,True,False,False,True,False,False,False,False,Female,31-35,A01-A04,7.0
198,199,Teacher,2012,Ill Health Retirement,False,False,True,False,False,False,False,False,False,False,False,False,False,Female,46-50,Primary,17.0
199,200,Cleaner,2012,Age Retirement,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,61 or older,,6.0
200,201,Public Servant,2012,Voluntary Early Retirement (VER),False,False,False,False,False,False,False,True,False,False,False,False,False,Female,51-55,AO8 and Above,2.0
201,202,Teacher Aide,2012,Voluntary Early Retirement (VER),False,False,False,False,False,False,False,True,False,False,False,False,False,Female,56-60,,
202,203,Teacher Aide,2012,Ill Health Retirement,False,False,True,False,False,False,False,False,False,False,False,False,True,Female,46-50,,9.0
203,204,Other,2012,Other,False,False,False,False,False,False,False,False,False,False,False,False,True,Female,61 or older,,17.0
204,205,Public Servant,2012,Resignation-Other employer,False,True,False,False,False,False,False,False,False,False,False,False,False,Female,21-25,A01-A04,2.0
205,206,Teacher Aide,2012,Resignation-Other reasons,False,False,False,False,False,False,False,False,False,False,False,True,False,Female,36-40,,6.0
206,207,Public Servant,2012,Termination,False,False,False,False,False,True,False,False,True,True,False,False,False,Male,51-55,AO5-AO7,7.0
207,208,Teacher,2012,Ill Health Retirement,False,False,True,False,False,False,False,False,False,False,False,False,False,Female,56-60,Special Education,
208,209,Teacher Aide,2012,Age Retirement,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,61 or older,,19.0
209,210,Teacher,2012,Ill Health Retirement,False,False,True,False,False,False,False,False,False,False,False,False,True,Female,46-50,Primary,10.0
210,211,Professional Officer,2012,Resignation-Move overseas/interstate,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,51-55,PO1-PO4,5.0
211,212,Teacher Aide,2012,Voluntary Early Retirement (VER),False,False,False,False,False,False,False,False,False,False,False,True,False,Female,61 or older,,26.0
212,213,Teacher,2012,Resignation-Other reasons,False,False,False,False,False,True,False,False,False,False,True,False,False,Male,61 or older,Secondary,15.0
213,214,Cleaner,2012,Other,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,56-60,,
214,215,School Administrative Staff,2012,Resignation-Other reasons,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,,,1.0
215,216,Public Servant,2012,Termination,False,False,False,False,False,False,False,False,False,True,False,False,False,Male,51-55,AO8 and Above,2.0
